case_id,case_date,court,text,problem_type,favours
385879ea-309a-4d3d-a4a3-dc8affc43cea,26-07-2006,Kerala High Court,Boundary pillars were moved by Party B to extend their property Case is pending investigation.,Boundary Dispute,Party A
91cfe6e8-a860-42da-9dac-6884b669ae10,17-01-2023,Delhi High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
18822844-bb36-40ee-9656-948f9955421a,07-07-2023,Delhi High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
59b2e9c0-7d80-4795-8af9-53a8c7aa5d6a,30-11-2019,Calcutta High Court,The ownership of the land is challenged by Party B due to missing title documents Additional evidence was submitted.,Ownership Dispute,Party B
267a3544-7a9b-41d5-ad43-c382d5f9ff5a,25-05-2006,Karnataka High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
4d458481-62fe-4054-9124-5338eb5869ed,21-08-2002,Madras High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
b451c20c-6f54-4cd1-94b7-58fc6f8ad4a4,05-06-2011,Delhi High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
16ae925d-2945-4111-91a8-73ff3ef57984,31-03-2017,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
a126d1a4-6ce0-423c-8151-23d0cf882d2f,14-10-2013,Gujarat High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
3e2ce150-12cf-46d8-8365-d5f7a24732c7,26-02-2011,Madras High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
260417eb-5955-4aa8-9e91-ee81114ed68a,28-10-2024,Madras High Court,The title deed has errors in names which Party A is trying to correct Dispute went to court.,Title Defect,Party A
412626fd-947d-4b33-ad05-45e8929d6e96,05-05-2018,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops,Environmental Dispute,Party B
58d725b2-3e17-46e9-8200-f8d1f57dfa33,30-08-2020,Bombay High Court,Boundary pillars were moved by Party B to extend their property,Boundary Dispute,Party A
c8f7f4ab-ae21-40fa-ac98-7533173b174d,18-06-2008,Kerala High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
5474824f-a8b1-4c3a-93e0-25ea7b146dc8,13-11-2002,Bombay High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
4767945b-0b94-4498-9e61-b76fdff254e1,08-06-2010,Kerala High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
4527cece-a461-492b-b9cd-c89ddadbe42c,20-11-2005,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
0591a2fd-249b-4e4d-8214-9ff6bdb4eeac,13-02-2002,Bombay High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
47a1b94c-7cb1-4eee-bf54-649576f295a1,30-11-2019,Gujarat High Court,Boundary pillars were moved by Party B to extend their property Survey reports were inconclusive.,Boundary Dispute,Party A
c04a3dd0-adae-4dde-9463-cab025ce17dc,23-09-2017,Delhi High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
b655df66-125d-400a-a633-8805707c04fc,19-05-2015,Delhi High Court,Party B claims adverse possession after staying 15 years without objection Dispute went to court.,Adverse Possession,Party B
de9e7df6-1bb1-439b-9c09-47c163501e2d,03-11-2016,Bombay High Court,The ownership of the land is challenged by Party B due to missing title documents Third-party buyers are involved.,Ownership Dispute,Party B
7b5a758e-17b1-4137-bf23-8b6bbc2a582a,07-10-2021,Calcutta High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
70f36d96-c29f-4fdc-a792-0b8f5361ad51,25-02-2013,Kerala High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
fc9ce2be-ed1e-48df-b6ec-5f7d2ed6fbd8,05-11-2008,Calcutta High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
e6a46bc0-ee27-4903-a9d4-a59b401a2a84,05-03-2005,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
d52a8a8f-1c7b-45ec-9289-82ea242e228c,09-12-2013,Delhi High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
bd94c28e-6fa1-4744-a424-a243f9e256f9,07-11-2012,Calcutta High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
6baf065e-c23d-41d5-a6ad-8c5641404c66,23-10-2024,Punjab and Haryana High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
5953da37-c0cf-413e-8c82-f9204f970dc0,04-01-2013,Kerala High Court,Family members are contesting Party A's inherited property rights Dispute went to court.,Inheritance Dispute,Party B
e9ef0174-fc69-46a9-a57b-e66e70be22d9,19-07-2017,Bombay High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
abb31816-b5ba-48ab-8db6-cac0259c7599,19-10-2008,Gujarat High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
3a224192-a0f9-4116-9e00-33ad4eb56171,30-10-2005,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
a7c4a2d8-3010-4dc5-87ed-2cea1e5917e5,25-11-2019,Delhi High Court,Party B claims adverse possession after staying 15 years without objection Case is pending investigation.,Adverse Possession,Party B
20c06216-7f47-4c75-87c0-243ce5e3c8b1,26-05-2005,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
7cfa57e0-3b75-4b0a-9f93-ecb54f22d8e4,24-04-2001,Bombay High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
01ad3b82-e082-4ffa-a9fc-713ee4ce9a9f,23-09-2012,Punjab and Haryana High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
2053809f-b564-435b-8fc0-58746afa4aa0,13-10-2014,Delhi High Court,Party B claims adverse possession after staying 15 years without objection Third-party buyers are involved.,Adverse Possession,Party B
84dc4e9f-03e5-4260-9133-e2039416cc69,26-09-2010,Bombay High Court,Party A polluted the nearby farmland affecting Party B's crops Case is pending investigation.,Environmental Dispute,Party B
6800135f-4e30-4c04-86a5-4385761c1f16,04-01-2008,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
53c79d3f-f3c3-483d-a09a-8abacb97faa6,02-04-2021,Madras High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
196d6355-90bf-4d20-a49b-02e6355ad300,23-08-2015,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Additional evidence was submitted.,Zoning Law Violation,Party B
2f6909e9-fa15-4f79-a44c-bf3e94bf40c8,10-10-2012,Calcutta High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
cba8a32d-e368-4c8e-9e1f-5d9cf5567bb2,25-03-2005,Bombay High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
5cd43cff-c5fa-48aa-b1f7-21cc50015725,10-08-2000,Karnataka High Court,The title deed has errors in names which Party A is trying to correct Dispute went to court.,Title Defect,Party A
db4cc82c-b7fa-4fa9-9d1b-2c6659b4f95d,01-09-2021,Delhi High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
f0359766-c4bb-4cf0-8e0f-3bbecb5408c7,29-03-2015,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land Dispute went to court.,Mortgage Default,Party A
89f3775e-f11d-477d-8ea6-200830134b8f,30-05-2010,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
98d429d9-dba7-479e-8dae-bfad1f7a2834,11-04-2012,Calcutta High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
81c57de7-60de-4d19-80ca-afd3bfdb14ed,06-01-2002,Punjab and Haryana High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
62b31d2b-ec52-412c-9f6f-1c7bd14825b4,09-10-2018,Madras High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
fa98590c-41dd-4ec7-9b03-37af995e771f,13-10-2025,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
f4791ae6-c059-4691-ad13-1260acc1e397,09-07-2001,Karnataka High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
81c88ad1-654c-483c-a8ed-083a9ef07145,04-05-2016,Karnataka High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
1ef9024e-743c-4163-9b52-e65b4134435b,04-09-2018,Delhi High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
d8aaa9b4-332d-4e76-8d08-a0498e5c03c3,24-08-2004,Delhi High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
560558af-60e3-44bf-80d3-ea4c50e7fb06,03-12-2022,Calcutta High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
880ec3e1-f209-4260-b3e6-6d3a4012e187,13-10-2015,Calcutta High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
9b059e2a-1773-49b7-ae0f-bab4f0a7eb4e,20-05-2017,Calcutta High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
f8cd9fa2-d945-49df-8bf6-1e56dacdd4ff,12-12-2003,Calcutta High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
1ab22652-915a-4fdb-bb9a-22560919061c,13-04-2016,Punjab and Haryana High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
b629f815-9033-4a92-a1ec-df8980b08206,09-10-2007,Bombay High Court,Government acquired Party A's land without fair compensation,Land Acquisition Issue,Party A
425106ee-79b9-4a68-be79-c31f26f87f14,28-02-2018,Karnataka High Court,Party A is operating a commercial shop in a residential land zone Local authorities intervened.,Zoning Law Violation,Party B
5c0887bd-c257-4547-8eed-e8c96d20b250,07-09-2024,Kerala High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
f6605979-eab4-46fb-bb89-adef43a73661,28-11-2000,Calcutta High Court,Party A polluted the nearby farmland affecting Party B's crops Survey reports were inconclusive.,Environmental Dispute,Party B
1d5b0f8e-c897-494c-9441-9b765b05bf40,11-09-2003,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
cdc9ffac-ee8d-438d-9fe0-2ae581899be3,02-05-2013,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
932be7b5-27c3-4a05-a14c-23e65fa4da4c,23-09-2002,Madras High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
1748f7c2-3324-44d3-89e7-7ad314419826,11-05-2007,Madras High Court,Party B claims adverse possession after staying 15 years without objection Case is pending investigation.,Adverse Possession,Party B
7c86cefe-5ed5-4a43-b0ab-2701ea9cee9c,19-05-2025,Kerala High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
c9e643bd-5ff8-4e3a-973d-1943a40f49e7,26-11-2012,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
7fad7279-efe3-4729-b620-0179cdeda11e,19-08-2015,Madras High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
0dbd90d1-cc67-4144-ae93-a0101dbbee6e,12-05-2023,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Additional evidence was submitted.,Ownership Dispute,Party B
0c037cfc-222b-455d-84e2-677d68f18401,11-05-2011,Madras High Court,Family members are contesting Party A's inherited property rights Dispute went to court.,Inheritance Dispute,Party B
5050f046-dfdd-4e38-94b7-98b56648310d,04-01-2017,Gujarat High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
1109de4d-899b-4831-b445-64d90d78b638,22-12-2012,Calcutta High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
2c3acbe9-9520-4c54-9186-8f7e76516a93,28-03-2024,Karnataka High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
6c058474-1337-453f-b0af-7901bc51ed9d,21-09-2025,Kerala High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
14f6476a-ca96-4f7d-8022-1edac1b949fe,30-05-2007,Delhi High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
5f9a4f32-18c7-4d94-a9ef-d07e9066e42d,05-11-2019,Kerala High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
b2e9a4bc-4922-441f-9280-87c2a1bfa657,19-08-2023,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land Case is pending investigation.,Power of Attorney Misuse,Party A
e124cf9a-5bda-427a-b903-33706e7b7fa9,18-01-2018,Madras High Court,Party B claims adverse possession after staying 15 years without objection Dispute went to court.,Adverse Possession,Party B
3900e971-22ab-403a-831a-c37ff0b760f4,17-05-2013,Delhi High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
74766272-caef-44e8-b323-9231eaad7bdd,31-05-2006,Madras High Court,Party B registered the sale deed without paying full stamp duty,Stamp Duty Fraud,Party A
075a966c-a8f0-47e1-a496-b064f5877723,09-07-2009,Punjab and Haryana High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
ad8de297-10d3-4e1d-8fb8-3427f04100f2,18-03-2025,Gujarat High Court,Party A polluted the nearby farmland affecting Party B's crops Case is pending investigation.,Environmental Dispute,Party B
0b6ff058-2b84-41a1-840b-31ede3cac2b6,29-11-2008,Karnataka High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
33895a1b-a1d2-4045-9928-c63f9ae28374,24-06-2024,Karnataka High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
04481304-47d0-465c-a870-9a686c0e016b,28-02-2021,Gujarat High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
0415aae2-8e61-4eaa-9dbc-60cd5ab03ac9,04-12-2008,Kerala High Court,Government acquired Party A's land without fair compensation Dispute went to court.,Land Acquisition Issue,Party A
e800bece-1af6-45b4-94b3-97db0798e098,24-07-2004,Madras High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
31b9e312-c180-4c9e-be48-351c9980ab2e,26-04-2004,Karnataka High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
f747386f-d4aa-4725-9fbc-c40e56616a25,10-05-2009,Delhi High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
934d877d-65e9-4d3a-b6fc-b77b64b1fab7,19-09-2000,Madras High Court,Power of attorney given by Party A was misused by Party B to sell the land Case is pending investigation.,Power of Attorney Misuse,Party A
4c696cf4-72d6-47f8-a098-e0e3d3899662,02-12-2009,Delhi High Court,Party B claims adverse possession after staying 15 years without objection Local authorities intervened.,Adverse Possession,Party B
ce688632-ab1f-4fd1-aa6a-77651d34de31,03-03-2019,Gujarat High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
ac4243c8-05ac-4062-add4-5c4b95476a75,23-10-2003,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
2e85c41a-c4b3-4513-a3d8-598ca4a77628,17-01-2010,Bombay High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
5ef4fed2-3b48-4d70-ad61-ef5ea1d048d1,24-02-2001,Gujarat High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
8433c31d-0b35-463c-a372-9d9a83344ee5,31-05-2000,Gujarat High Court,Party A polluted the nearby farmland affecting Party B's crops Survey reports were inconclusive.,Environmental Dispute,Party B
a62aac47-64ba-4b08-969d-eb0d4d973af1,23-04-2002,Punjab and Haryana High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
15f03135-1b25-4690-b35d-4981a68af0e8,23-04-2018,Kerala High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
e4e02cce-39c9-4b95-b1e3-5822c2fcd1a4,20-07-2009,Calcutta High Court,Party B registered the sale deed without paying full stamp duty Local authorities intervened.,Stamp Duty Fraud,Party A
945f4f20-72b6-4502-99f6-9737fa033d06,16-08-2010,Bombay High Court,Boundary pillars were moved by Party B to extend their property,Boundary Dispute,Party A
206cb772-6ca6-449d-bf83-aae0f57bc3f7,29-02-2012,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Additional evidence was submitted.,Ownership Dispute,Party B
bb82bb0c-cd97-43da-83a3-5e64881ec1b8,31-12-2018,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Third-party buyers are involved.,Boundary Dispute,Party B
e2e261d2-8589-4c21-8410-2193b676ac89,12-02-2010,Bombay High Court,Party B illegally constructed a building on Party A's farmland Survey reports were inconclusive.,Illegal Encroachment,Party A
a553e850-0479-4285-b446-66ddc87a1e75,15-09-2025,Kerala High Court,Party A is operating a commercial shop in a residential land zone Local authorities intervened.,Zoning Law Violation,Party B
385862f1-b108-4777-badb-d7d1ed7e0930,18-11-2010,Madras High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
a149695f-af3a-4ced-bef1-f63991db11e6,16-12-2006,Calcutta High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
b8a5e48d-efd5-4401-98ca-b1bebc0ec923,13-10-2016,Gujarat High Court,Party B failed to repay the mortgage leading to bank claiming land Additional evidence was submitted.,Mortgage Default,Party A
473c0579-19de-4a40-820f-85c0cbbfda04,06-06-2019,Karnataka High Court,Party A polluted the nearby farmland affecting Party B's crops,Environmental Dispute,Party B
0c2e9682-a96f-4d4a-8494-cf1ce68e00f7,01-04-2006,Calcutta High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
0f94985b-0358-4d99-a1b4-c8363032583b,18-09-2008,Calcutta High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
1ed16633-b349-4d81-bcf1-3284b5e53dd8,16-12-2005,Punjab and Haryana High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
b7819b43-d275-4068-bae2-921ab7a084fc,28-12-2003,Gujarat High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
d0e23fbd-297e-449e-a296-842206b6419c,17-01-2004,Bombay High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
14badef9-7b97-4a83-be4e-e672218d83fe,06-12-2020,Bombay High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
c8b92979-7482-412e-962c-87bdd876e7c9,09-04-2009,Karnataka High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
59a20946-6da4-46c0-b5b0-4c2ea20df79e,25-10-2000,Madras High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
1a1b76fe-8acd-478e-b687-5eee3c70edc6,19-03-2006,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
2c8e4220-f300-42df-9ea4-7cd0dc188b4a,27-02-2007,Bombay High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
c362073c-7d22-404e-a832-0c860415002d,25-07-2025,Karnataka High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
88b22f7b-cbee-4661-9e53-44c154347518,24-03-2003,Madras High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
18dbcf59-f54b-4297-b7f6-665c6a9b8cf9,17-08-2012,Madras High Court,Boundary pillars were moved by Party B to extend their property Case is pending investigation.,Boundary Dispute,Party A
f43a6456-3201-43ee-8660-4109b50549f0,12-07-2008,Madras High Court,Government acquired Party A's land without fair compensation Survey reports were inconclusive.,Land Acquisition Issue,Party A
54cb001d-6d87-4be0-832f-b0ca02f62179,07-03-2024,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
041a7f78-a421-4329-89eb-ea796a9e0991,07-02-2003,Bombay High Court,Party A is operating a commercial shop in a residential land zone Additional evidence was submitted.,Zoning Law Violation,Party B
63cc8806-073e-4fe8-9c15-8f02fb946a54,28-06-2007,Calcutta High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
caeaa516-05ae-4053-8d7d-ed22a83e02ca,28-05-2024,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
3efb68b4-e498-40d6-b4ac-11df649f54e2,15-12-2006,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
c5d82c7f-9bae-48cc-a488-efb75a4bb0b6,05-10-2008,Kerala High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
6bfef38d-63c2-48e0-a88c-f8bc079ef57a,29-03-2020,Punjab and Haryana High Court,The title deed has errors in names which Party A is trying to correct Dispute went to court.,Title Defect,Party A
16f577cf-aaee-48ea-8be4-0a6d0fdf8d50,10-01-2010,Delhi High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
81ee5297-31cc-4207-be10-fa7f18c4f723,17-05-2025,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land Additional evidence was submitted.,Mortgage Default,Party A
06466e9b-d327-40c5-8ad3-4e9a5866eaa7,07-08-2016,Madras High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
962e3143-1055-423a-9e6b-e7a21b362921,22-01-2007,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
f9daf426-ade0-42ea-a47d-bd35ac87425b,02-03-2018,Calcutta High Court,Party B claims adverse possession after staying 15 years without objection Case is pending investigation.,Adverse Possession,Party B
63b7009b-8eff-4d2f-b103-021ace5f8853,14-12-2000,Bombay High Court,Party A is blocking Party B's right of way through the property Third-party buyers are involved.,Easement Issue,Party B
f244dac1-9dfa-4695-bb8f-60cd803ce60f,07-12-2018,Gujarat High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
2428dcbd-bc97-404e-89e6-f2085ad11634,31-03-2023,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
97865bf4-82bb-400e-88b4-738cfe6e9779,25-12-2012,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection,Adverse Possession,Party B
200bcc9b-768e-45f9-9107-19ebba397086,17-08-2003,Madras High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
001ca4b9-d12b-40ea-b706-b58876467917,01-01-2008,Gujarat High Court,Party B failed to repay the mortgage leading to bank claiming land Dispute went to court.,Mortgage Default,Party A
6b9d0cdf-48b7-4889-8b94-572e2b95e36f,24-11-2003,Delhi High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
bbf51634-37e2-4806-a249-390c90377c83,03-06-2006,Delhi High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
e6933782-c93d-4e3e-8206-a8d8051f8d62,28-12-2005,Calcutta High Court,Party A bought land but the developer did not build promised facilities Additional evidence was submitted.,Fraud by Developer,Party A
be99c5e2-4201-4896-b814-a16bd4ebdb8d,02-07-2004,Karnataka High Court,Party A polluted the nearby farmland affecting Party B's crops Local authorities intervened.,Environmental Dispute,Party B
5a60273b-07df-42fb-9cf4-215366ed7296,03-05-2004,Bombay High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
58db8e05-dd3e-4af8-8720-edeb05ce7ef0,21-06-2011,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
f5cdb24c-c4cb-46c4-9a3c-fe90e26803de,23-12-2006,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
fcbc9c1b-98c0-43df-8d33-bda961eb3ec0,03-12-2023,Madras High Court,Family members are contesting Party A's inherited property rights Dispute went to court.,Inheritance Dispute,Party B
1bd4ebb2-0f4d-49c8-848c-f806c9276607,24-11-2002,Kerala High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
dd8fa046-57b6-400a-a44c-08c5f37953bc,03-03-2016,Madras High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
778782e2-ebab-48c6-a5d1-dd0deeded7fd,10-07-2007,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
a58ed4f1-a2c9-4ad2-848d-ea04b6c88cda,23-01-2023,Madras High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
e2f5f90f-709a-487a-b407-6e38372a2d69,05-01-2024,Kerala High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
135f6329-991d-4930-8b5a-1a31bf556ce0,15-08-2013,Calcutta High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
40a1b4e0-1840-452f-a575-9f6baa8e073f,19-03-2024,Calcutta High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
c556d6d3-85f3-4eab-846a-cb9def4726dd,20-02-2019,Bombay High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
bbf75bd8-0214-4d4d-817d-0d917c6e45bb,24-01-2002,Kerala High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
af39ada2-5f04-4f9f-a59f-8122a345fab4,04-12-2022,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land,Power of Attorney Misuse,Party A
d467b333-a839-4f3a-8eda-7f7322568e01,03-12-2008,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Survey reports were inconclusive.,Boundary Dispute,Party A
61af34f4-6e38-4917-865f-032c02bef625,30-06-2017,Gujarat High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
